tag_name,category,in_boiler_cats,in_minlp158,status,n_pi_deps,n_covered,n_blocked,blocked_pi_tags
Boiler_C_Nc4_N2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_C_Nc5_Co2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_C_Nc5_H2O_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_C_Nc5_N2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_C_Propane_Co2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_C_Propane_H2O_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_C_Propane_N2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_C_Radiation_Losses,Boiler -- Performance & Energy,True,False,partially_blocked,10,9,1,Arrazi_Plant_Load
Boiler_C_Sensbile_Heat_Correction_For_Air,Boiler -- Performance & Energy,True,False,partially_blocked,13,10,3,Arrazi_Plant_Load; BOILER_C_FLUE_GAS_OXGYGEN; Boiler_C_Combustion_Air_Temperature
Boiler_C_Sensible_Heat_Correction_For_Fuel,Boiler -- Performance & Energy,True,False,partially_blocked,10,8,2,Arrazi_Plant_Load; Boiler_C_Main_Fuel_Gas_Temperature
Boiler_C_Status,Boiler -- Performance & Energy,True,False,fully_computable,1,1,0,
Boiler_C_Total_Boiler_Stack_Loss_Per_Kg_Fuel,Boiler -- Flue Gas & Stack,True,False,partially_blocked,14,12,2,Arrazi_Plant_Load; BOILER_C_FLUE_GAS_OXGYGEN
Boiler_C_Total_Fuel_Compostion_Mass,Boiler -- Performance & Energy,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_C_Total_H2O_Per_Kg_Of_Fuel,Boiler -- Performance & Energy,True,False,partially_blocked,12,10,2,Arrazi_Plant_Load; BOILER_C_FLUE_GAS_OXGYGEN
Boiler_C_Total_Heat_Absorbed_Per_Kg_Of_Fuel,Boiler -- Performance & Energy,True,False,partially_blocked,16,12,4,Arrazi_Plant_Load; BOILER_C_FLUE_GAS_OXGYGEN; Boiler_C_Combustion_Air_Temperature; Boiler_C_Main_Fuel_Gas_Temperature
Boiler_C_Total_Heat_Input_Per_Kg_Of_Fuel,Boiler -- Performance & Energy,True,False,partially_blocked,15,11,4,Arrazi_Plant_Load; BOILER_C_FLUE_GAS_OXGYGEN; Boiler_C_Combustion_Air_Temperature; Boiler_C_Main_Fuel_Gas_Temperature
Boiler_C_Total_Heat_Loss_Per_Kg_Of_Fuel,Boiler -- Performance & Energy,True,False,partially_blocked,14,12,2,Arrazi_Plant_Load; BOILER_C_FLUE_GAS_OXGYGEN
Boiler_C_Total_Moisture_With_Air,Boiler -- Performance & Energy,True,False,partially_blocked,12,10,2,Arrazi_Plant_Load; BOILER_C_FLUE_GAS_OXGYGEN
Boiler_C_Vapour_Pressure_Of_H2O,Boiler -- Performance & Energy,True,False,fully_computable,1,1,0,
Boiler_D_Air_Cp_For_Sensible_Heat_Corrected,Boiler -- Performance & Energy,True,False,fully_blocked,1,0,1,Boiler_D_Combustion_Air_Temperature
Boiler_D_Air_Cp_Ref_T,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
Boiler_D_Air_Fuel_Mass_Ratio,Boiler -- Combustion & Fuel,True,False,partially_blocked,12,10,2,Arrazi_Plant_Load; BOILER_D_FLUE_GAS_OXGYGEN
Boiler_D_Air_Moisture,Boiler -- Performance & Energy,True,False,fully_computable,2,2,0,
Boiler_D_Air_Required_For_Ch4_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Air_Required_For_Complete_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Air_Required_For_Ethane_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Air_Required_For_Ethylene_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Air_Required_For_H2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Air_Required_For_Ic4_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Air_Required_For_Ic5_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Air_Required_For_Nc4_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Air_Required_For_Nc5_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Air_Required_For_Propane_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Avg_Cp_Of_Flue_Gas_At_Stack_Temp,Boiler -- Flue Gas & Stack,True,False,partially_blocked,13,11,2,Arrazi_Plant_Load; BOILER_D_FLUE_GAS_OXGYGEN
Boiler_D_Avg_Cp_Of_Fuel_Gas_Sensible_Heat_Corrected,Boiler -- Performance & Energy,True,False,partially_blocked,10,8,2,Arrazi_Plant_Load; Boiler_D_Main_Fuel_Gas_Temperature
Boiler_D_Boiler_Indirect_Efficiency,Boiler -- Performance & Energy,True,False,partially_blocked,16,12,4,Arrazi_Plant_Load; BOILER_D_FLUE_GAS_OXGYGEN; Boiler_D_Combustion_Air_Temperature; Boiler_D_Main_Fuel_Gas_Temperature
Boiler_D_Boiler_Load,Boiler -- Performance & Energy,True,False,fully_computable,1,1,0,
Boiler_D_COC,Boiler -- Performance & Energy,True,False,fully_blocked,2,0,2,BFW_Conductivity; BOILER_D_CONDUCTIVITY
Boiler_D_Ch4_Co2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Ch4_H2O_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Ch4_N2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Co2_Formed,Boiler -- Performance & Energy,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Corrected_Combustion_Air,Boiler -- Combustion & Fuel,True,False,partially_blocked,11,10,1,Arrazi_Plant_Load
Boiler_D_Corrected_Combution_H2O_Formed,Boiler -- Performance & Energy,True,False,partially_blocked,11,10,1,Arrazi_Plant_Load
Boiler_D_Cp_At_Combustion_Temperature,Boiler -- Combustion & Fuel,True,False,fully_blocked,1,0,1,Boiler_D_Combustion_Air_Temperature
Boiler_D_Cp_Ch4_Fuel_Temp,Boiler -- Performance & Energy,True,False,fully_blocked,1,0,1,Boiler_D_Main_Fuel_Gas_Temperature
Boiler_D_Cp_Ethane_Fuel_Temp,Boiler -- Performance & Energy,True,False,fully_blocked,1,0,1,Boiler_D_Main_Fuel_Gas_Temperature
Boiler_D_Cp_Ethylene_Fuel_Temp,Boiler -- Performance & Energy,True,False,fully_blocked,1,0,1,Boiler_D_Main_Fuel_Gas_Temperature
Boiler_D_Cp_Flue_Gas_Co2_At_Stack_Temp,Boiler -- Flue Gas & Stack,True,False,fully_computable,1,1,0,
Boiler_D_Cp_Flue_Gas_N2_At_Stack_Temp,Boiler -- Flue Gas & Stack,True,False,fully_computable,1,1,0,
Boiler_D_Cp_H2_Fuel_Temp,Boiler -- Performance & Energy,True,False,fully_blocked,1,0,1,Boiler_D_Main_Fuel_Gas_Temperature
Boiler_D_Cp_Ic4_Fuel_Temp,Boiler -- Performance & Energy,True,False,fully_blocked,1,0,1,Boiler_D_Main_Fuel_Gas_Temperature
Boiler_D_Cp_Ic5_Fuel_Temp,Boiler -- Performance & Energy,True,False,fully_blocked,1,0,1,Boiler_D_Main_Fuel_Gas_Temperature
Boiler_D_Cp_Nc4_Fuel_Temp,Boiler -- Performance & Energy,True,False,fully_blocked,1,0,1,Boiler_D_Main_Fuel_Gas_Temperature
Boiler_D_Cp_Nc5_Fuel_Temp,Boiler -- Performance & Energy,True,False,fully_blocked,1,0,1,Boiler_D_Main_Fuel_Gas_Temperature
Boiler_D_Cp_Of_Air_At_Stack_Temp,Boiler -- Flue Gas & Stack,True,False,fully_computable,1,1,0,
Boiler_D_Cp_Of_H2O_At_Stack_Temp,Boiler -- Flue Gas & Stack,True,False,fully_computable,1,1,0,
Boiler_D_Cp_Propane_Fuel_Temp,Boiler -- Performance & Energy,True,False,fully_blocked,1,0,1,Boiler_D_Main_Fuel_Gas_Temperature
Boiler_D_Cp_Total_Fuel_At_Fuel_Temp,Boiler -- Performance & Energy,True,False,partially_blocked,10,8,2,Arrazi_Plant_Load; Boiler_D_Main_Fuel_Gas_Temperature
Boiler_D_Cp_Total_Fuel_At_Ref_Temp,Boiler -- Performance & Energy,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Dry_Flue_Gas_Per_Fuel_Mass_Ratio,Boiler -- Flue Gas & Stack,True,False,partially_blocked,12,10,2,Arrazi_Plant_Load; BOILER_D_FLUE_GAS_OXGYGEN
Boiler_D_Duty,Boiler -- Performance & Energy,True,False,partially_blocked,19,13,6,Arrazi_Plant_Load; BOILER_D_FLUE_GAS_OXGYGEN; Boiler_D_Combustion_Air_Temperature; Boiler_D_Main_Fuel_Gas_Temperature; Fuel_BLR_4_raw; LHV
Boiler_D_Ethane_Co2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Ethane_H2O_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Ethane_N2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Ethylene_Co2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Ethylene_H2O_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Ethylene_N2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Excess_Air,Boiler -- Performance & Energy,True,False,partially_blocked,12,10,2,Arrazi_Plant_Load; BOILER_D_FLUE_GAS_OXGYGEN
Boiler_D_Fg_Ch4_Mass_Fraction,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Fg_Ch4_Mass_Percentage,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Fg_Ethane_Mass_Fraction,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Fg_Ethane_Mass_Percentage,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Fg_Ethylene_Mass_Fraction,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Fg_Ethylene_Mass_Percentage,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Fg_Hydrogen_Mass_Fraction,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Fg_Hydrogen_Mass_Percentage,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Fg_Ic4_Mass_Fraction,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Fg_Ic4_Mass_Percentage,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Fg_Ic5_Mass_Fraction,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Fg_Ic5_Mass_Percentage,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Fg_Nc4_Mass_Fraction,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Fg_Nc4_Mass_Percentage,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Fg_Nc5_Mass_Fraction,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Fg_Nc5_Mass_Percentage,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Fg_Nitrogen_Mass_Percentage,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Fg_Propane_Mass_Fraction,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Fg_Propane_Mass_Percentage,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Flue_Gas_Per_Fuel_Mass_Ratio,Boiler -- Flue Gas & Stack,True,False,partially_blocked,12,10,2,Arrazi_Plant_Load; BOILER_D_FLUE_GAS_OXGYGEN
Boiler_D_Fuel_Composition_Total,Boiler -- Performance & Energy,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_H2O_Formed,Boiler -- Performance & Energy,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_H2_H2O_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_H2_N2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Heat_Loss_Due_To_Dry_Flue_Gas_L1,Boiler -- Flue Gas & Stack,True,False,partially_blocked,14,12,2,Arrazi_Plant_Load; BOILER_D_FLUE_GAS_OXGYGEN
Boiler_D_Heat_Loss_Due_To_Evaporation_Of_Water_Formed_Due_To_H2_In_Fuel_L2,Boiler -- Performance & Energy,True,False,partially_blocked,12,11,1,Arrazi_Plant_Load
Boiler_D_Heat_Loss_Due_To_H2O_In_Stack_L3,Boiler -- Flue Gas & Stack,True,False,partially_blocked,14,12,2,Arrazi_Plant_Load; BOILER_D_FLUE_GAS_OXGYGEN
Boiler_D_Heat_Loss_Due_To_Incomplete_Combustionl4,Boiler -- Performance & Energy,True,False,fully_computable,1,1,0,
Boiler_D_Ic4_Co2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Ic4_H2O_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Ic4_N2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Ic5_Co2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Ic5_H2O_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Ic5_N2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_N2_Formed,Boiler -- Performance & Energy,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Nc4_Co2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Nc4_H2O_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Nc4_N2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Nc5_Co2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Nc5_H2O_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Nc5_N2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Propane_Co2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Propane_H2O_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Propane_N2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Radiation_Losses,Boiler -- Performance & Energy,True,False,partially_blocked,10,9,1,Arrazi_Plant_Load
Boiler_D_Sensbile_Heat_Correction_For_Air,Boiler -- Performance & Energy,True,False,partially_blocked,13,10,3,Arrazi_Plant_Load; BOILER_D_FLUE_GAS_OXGYGEN; Boiler_D_Combustion_Air_Temperature
Boiler_D_Sensible_Heat_Correction_For_Fuel,Boiler -- Performance & Energy,True,False,partially_blocked,10,8,2,Arrazi_Plant_Load; Boiler_D_Main_Fuel_Gas_Temperature
Boiler_D_Status,Boiler -- Performance & Energy,True,False,fully_computable,1,1,0,
Boiler_D_Total_Boiler_Stack_Loss_Per_Kg_Fuel,Boiler -- Flue Gas & Stack,True,False,partially_blocked,14,12,2,Arrazi_Plant_Load; BOILER_D_FLUE_GAS_OXGYGEN
Boiler_D_Total_Fuel_Compostion_Mass,Boiler -- Performance & Energy,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_D_Total_H2O_Per_Kg_Of_Fuel,Boiler -- Performance & Energy,True,False,partially_blocked,12,10,2,Arrazi_Plant_Load; BOILER_D_FLUE_GAS_OXGYGEN
Boiler_D_Total_Heat_Absorbed_Per_Kg_Of_Fuel,Boiler -- Performance & Energy,True,False,partially_blocked,16,12,4,Arrazi_Plant_Load; BOILER_D_FLUE_GAS_OXGYGEN; Boiler_D_Combustion_Air_Temperature; Boiler_D_Main_Fuel_Gas_Temperature
Boiler_D_Total_Heat_Input_Per_Kg_Of_Fuel,Boiler -- Performance & Energy,True,False,partially_blocked,15,11,4,Arrazi_Plant_Load; BOILER_D_FLUE_GAS_OXGYGEN; Boiler_D_Combustion_Air_Temperature; Boiler_D_Main_Fuel_Gas_Temperature
Boiler_D_Total_Heat_Loss_Per_Kg_Of_Fuel,Boiler -- Performance & Energy,True,False,partially_blocked,14,12,2,Arrazi_Plant_Load; BOILER_D_FLUE_GAS_OXGYGEN
Boiler_D_Total_Moisture_With_Air,Boiler -- Performance & Energy,True,False,partially_blocked,12,10,2,Arrazi_Plant_Load; BOILER_D_FLUE_GAS_OXGYGEN
Boiler_D_Vapour_Pressure_Of_H2O,Boiler -- Performance & Energy,True,False,fully_computable,1,1,0,
Boiler_E_Air_Cp_For_Sensible_Heat_Corrected,Boiler -- Performance & Energy,True,False,fully_blocked,1,0,1,Boiler_E_Combustion_Air_Temp
Boiler_E_Air_Cp_Ref_T,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
Boiler_E_Air_Fuel_Mass_Ratio,Boiler -- Combustion & Fuel,True,False,partially_blocked,12,10,2,Arrazi_Plant_Load; BOILER_E_FLUE_GAS_OXGYGEN
Boiler_E_Air_Moisture,Boiler -- Performance & Energy,True,False,fully_computable,2,2,0,
Boiler_E_Air_Required_For_Ch4_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_E_Air_Required_For_Complete_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_E_Air_Required_For_Ethane_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_E_Air_Required_For_Ethylene_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_E_Air_Required_For_H2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_E_Air_Required_For_Ic4_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_E_Air_Required_For_Ic5_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_E_Air_Required_For_Nc4_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_E_Air_Required_For_Nc5_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_E_Air_Required_For_Propane_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_E_Avg_Cp_Of_Flue_Gas_At_Stack_Temp,Boiler -- Flue Gas & Stack,True,False,partially_blocked,13,11,2,Arrazi_Plant_Load; BOILER_E_FLUE_GAS_OXGYGEN
Boiler_E_Avg_Cp_Of_Fuel_Gas_Sensible_Heat_Corrected,Boiler -- Performance & Energy,True,False,partially_blocked,10,8,2,Arrazi_Plant_Load; Boiler_E_Main_Fuel_Gas_Temperature
Boiler_E_Boiler_Indirect_Efficiency,Boiler -- Performance & Energy,True,False,partially_blocked,16,12,4,Arrazi_Plant_Load; BOILER_E_FLUE_GAS_OXGYGEN; Boiler_E_Combustion_Air_Temp; Boiler_E_Main_Fuel_Gas_Temperature
Boiler_E_Boiler_Load,Boiler -- Performance & Energy,True,False,fully_computable,1,1,0,
Boiler_E_COC,Boiler -- Performance & Energy,True,False,fully_blocked,2,0,2,BFW_Conductivity; BOILER_E_CONDUCTIVITY
Boiler_E_Ch4_Co2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_E_Ch4_H2O_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_E_Ch4_N2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_E_Co2_Formed,Boiler -- Performance & Energy,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_E_Corrected_Combustion_Air,Boiler -- Combustion & Fuel,True,False,partially_blocked,11,10,1,Arrazi_Plant_Load
Boiler_E_Corrected_Combution_H2O_Formed,Boiler -- Performance & Energy,True,False,partially_blocked,11,10,1,Arrazi_Plant_Load
Boiler_E_Cp_At_Combustion_Temperature,Boiler -- Combustion & Fuel,True,False,fully_blocked,1,0,1,Boiler_E_Combustion_Air_Temp
Boiler_E_Cp_Ch4_Fuel_Temp,Boiler -- Performance & Energy,True,False,fully_blocked,1,0,1,Boiler_E_Main_Fuel_Gas_Temperature
Boiler_E_Cp_Ethane_Fuel_Temp,Boiler -- Performance & Energy,True,False,fully_blocked,1,0,1,Boiler_E_Main_Fuel_Gas_Temperature
Boiler_E_Cp_Ethylene_Fuel_Temp,Boiler -- Performance & Energy,True,False,fully_blocked,1,0,1,Boiler_E_Main_Fuel_Gas_Temperature
Boiler_E_Cp_Flue_Gas_Co2_At_Stack_Temp,Boiler -- Flue Gas & Stack,True,False,fully_computable,1,1,0,
Boiler_E_Cp_Flue_Gas_N2_At_Stack_Temp,Boiler -- Flue Gas & Stack,True,False,fully_computable,1,1,0,
Boiler_E_Cp_H2_Fuel_Temp,Boiler -- Performance & Energy,True,False,fully_blocked,1,0,1,Boiler_E_Main_Fuel_Gas_Temperature
Boiler_E_Cp_Ic4_Fuel_Temp,Boiler -- Performance & Energy,True,False,fully_blocked,1,0,1,Boiler_E_Main_Fuel_Gas_Temperature
Boiler_E_Cp_Ic5_Fuel_Temp,Boiler -- Performance & Energy,True,False,fully_blocked,1,0,1,Boiler_E_Main_Fuel_Gas_Temperature
Boiler_E_Cp_Nc4_Fuel_Temp,Boiler -- Performance & Energy,True,False,fully_blocked,1,0,1,Boiler_E_Main_Fuel_Gas_Temperature
Boiler_E_Cp_Nc5_Fuel_Temp,Boiler -- Performance & Energy,True,False,fully_blocked,1,0,1,Boiler_E_Main_Fuel_Gas_Temperature
Boiler_E_Cp_Of_Air_At_Stack_Temp,Boiler -- Flue Gas & Stack,True,False,fully_computable,1,1,0,
Boiler_E_Cp_Of_H2O_At_Stack_Temp,Boiler -- Flue Gas & Stack,True,False,fully_computable,1,1,0,
Boiler_E_Cp_Propane_Fuel_Temp,Boiler -- Performance & Energy,True,False,fully_blocked,1,0,1,Boiler_E_Main_Fuel_Gas_Temperature
Boiler_E_Cp_Total_Fuel_At_Fuel_Temp,Boiler -- Performance & Energy,True,False,partially_blocked,10,8,2,Arrazi_Plant_Load; Boiler_E_Main_Fuel_Gas_Temperature
Boiler_E_Cp_Total_Fuel_At_Ref_Temp,Boiler -- Performance & Energy,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_E_Dry_Flue_Gas_Per_Fuel_Mass_Ratio,Boiler -- Flue Gas & Stack,True,False,partially_blocked,12,10,2,Arrazi_Plant_Load; BOILER_E_FLUE_GAS_OXGYGEN
Boiler_E_Duty,Boiler -- Performance & Energy,True,False,partially_blocked,19,13,6,Arrazi_Plant_Load; BOILER_E_FLUE_GAS_OXGYGEN; Boiler_E_Combustion_Air_Temp; Boiler_E_Main_Fuel_Gas_Temperature; Fuel_BLR_5_raw; LHV
Boiler_E_Ethane_Co2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_E_Ethane_H2O_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_E_Ethane_N2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_E_Ethylene_Co2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_E_Ethylene_H2O_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_E_Ethylene_N2_Combustion,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_E_Excess_Air,Boiler -- Performance & Energy,True,False,partially_blocked,12,10,2,Arrazi_Plant_Load; BOILER_E_FLUE_GAS_OXGYGEN
Boiler_E_Fg_Ch4_Mass_Fraction,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_E_Fg_Ch4_Mass_Percentage,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_E_Fg_Ethane_Mass_Fraction,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_E_Fg_Ethane_Mass_Percentage,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_E_Fg_Ethylene_Mass_Fraction,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
Boiler_E_Fg_Ethylene_Mass_Percentage,Boiler -- Combustion & Fuel,True,False,partially_blocked,9,8,1,Arrazi_Plant_Load
